name,phone,website,email,address,street,city,state,zip,rating,review_count,category,hours_status,hours_detail,google_maps_url,search_keyword,search_place,search_type,search_state,scraped_at,place_id
Elite Auto Repair & Service Inc.,(407) 483-4377,http://eliteautorepairit.com/,,"1030 American Way, Kissimmee, FL 34741, United States",1030 American Way,Kissimmee,FL,34741,4.5,331,Auto repair shop,,,https://www.google.com/maps/place/Elite+Auto+Repair+%26+Service+Inc./data=!4m7!3m6!1s0x88dd838905e67b85:0xcc8e8a6db4eff570!8m2!3d28.2814997!4d-81.4473729!16s%2Fg%2F11gsbb5m__!19sChIJhXvmBYmD3YgRcPXvtG2Kjsw?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd838905e67b85:0xcc8e8a6db4eff570
Firestone Complete Auto Care,(321) 250-6795,https://www.firestonecompleteautocare.com/florida/kissimmee/1479-e-osceola-pkwy/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"1479 Osceola Pkwy, Kissimmee, FL 34744, United States",1479 Osceola Pkwy,Kissimmee,FL,34744,3.9,698,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88dd86f7dc461309:0x9abbd84e2542c101!8m2!3d28.3412327!4d-81.3856934!16s%2Fg%2F119w_h3r_!19sChIJCRNG3PeG3YgRAcFCJU7Yu5o?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd86f7dc461309:0x9abbd84e2542c101
Gerry's Auto Repair Inc,(407) 932-5009,http://www.gerrysautorepair.net/,,"1417 E Vine St, Kissimmee, FL 34744, United States",1417 E Vine St,Kissimmee,FL,34744,4.3,172,Auto repair shop,,,https://www.google.com/maps/place/Gerry%27s+Auto+Repair+Inc/data=!4m7!3m6!1s0x88dd842bb596419f:0x1ffa33d6b835ce7c!8m2!3d28.3046703!4d-81.3882446!16s%2Fg%2F1hc3xwhg6!19sChIJn0GWtSuE3YgRfM41uNYz-h8?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd842bb596419f:0x1ffa33d6b835ce7c
"M & M Auto Repair, Inc.",(407) 933-4020,http://bit.ly/M-M-Auto-Repair,,"3420 S Orange Blossom Trail, Kissimmee, FL 34746, United States",3420 S Orange Blossom Trail,Kissimmee,FL,34746,4.7,167,Auto repair shop,,,"https://www.google.com/maps/place/M+%26+M+Auto+Repair,+Inc./data=!4m7!3m6!1s0x88dd8377530bb233:0x22fb9943689422f5!8m2!3d28.2589811!4d-81.4394234!16s%2Fg%2F1v7pz8tt!19sChIJM7ILU3eD3YgR9SKUaEOZ-yI?authuser=0&hl=en&rclk=1",auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd8377530bb233:0x22fb9943689422f5
Meta Auto Tech INC,(407) 655-8146,,,"1001 American Way A, Kissimmee, FL 34741, United States",1001 American Way A,Kissimmee,FL,34741,5.0,66,Auto repair shop,,,https://www.google.com/maps/place/Meta+Auto+Tech+INC/data=!4m7!3m6!1s0x88dd835137280901:0x12140d827f6a3b04!8m2!3d28.282122!4d-81.446201!16s%2Fg%2F11kjfkhwf2!19sChIJAQkoN1GD3YgRBDtqf4INFBI?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd835137280901:0x12140d827f6a3b04
Motors Santana Services Inc,(321) 830-6572,https://santanamotors.mycarsonline.com/,,"2646 Michigan Ave Unit C, Kissimmee, FL 34744, United States",2646 Michigan Ave Unit C,Kissimmee,FL,34744,5.0,61,Auto repair shop,,,https://www.google.com/maps/place/Motors+Santana+Services+Inc/data=!4m7!3m6!1s0x88dd870fe500e1c1:0x11aee061794cb56!8m2!3d28.3245037!4d-81.393319!16s%2Fg%2F11v3ltdm72!19sChIJweEA5Q-H3YgRVsuUFwbuGgE?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd870fe500e1c1:0x11aee061794cb56
Pep Boys Auto Service & Tires,(407) 502-3147,https://www.pepboys.com/stores/fl/kissimmee/2708-w-osceola-parkway?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,"2708 Osceola Pkwy, Kissimmee, FL 34741, United States",2708 Osceola Pkwy,Kissimmee,FL,34741,4.1,969,Tire shop,,,https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x88dd8133a8de7d3b:0x5c4cc811f4fa3080!8m2!3d28.3412914!4d-81.4321987!16s%2Fg%2F11c3tsd_yj!19sChIJO33eqDOB3YgRgDD69BHITFw?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-15T13:17:40,0x88dd8133a8de7d3b:0x5c4cc811f4fa3080
R & J Auto Services Inc,(407) 931-2686,,,"2958 Michigan Ave, Kissimmee, FL 34744, United States",2958 Michigan Ave,Kissimmee,FL,34744,4.7,111,Auto repair shop,,,https://www.google.com/maps/place/R+%26+J+Auto+Services+Inc/data=!4m7!3m6!1s0x88dd86f39551772b:0xb30521189273dba0!8m2!3d28.335278!4d-81.3908616!16s%2Fg%2F1wn34gxt!19sChIJK3dRlfOG3YgRoNtzkhghBbM?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd86f39551772b:0xb30521189273dba0
R&R General Auto Body Shop INC,(407) 361-8445,,,"2758 Michigan Ave suites 1&2, Kissimmee, FL 34744, United States",2758 Michigan Ave suites 1&2,Kissimmee,FL,34744,4.8,17,Auto body shop,,,https://www.google.com/maps/place/R%26R+General+Auto+Body+Shop+INC/data=!4m7!3m6!1s0x88dd868cf8dff4b9:0xf3e0b23ce16882ed!8m2!3d28.328336!4d-81.3917795!16s%2Fg%2F11hbc3h3xx!19sChIJufTf-IyG3YgR7YJo4Tyy4PM?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-15T13:17:40,0x88dd868cf8dff4b9:0xf3e0b23ce16882ed
Shalom Auto Repair & Tires,,,,"400 W Carroll St, Kissimmee, FL 34741, United States",400 W Carroll St,Kissimmee,FL,34741,3.9,102,Auto repair shop,,,https://www.google.com/maps/place/Shalom+Auto+Repair+%26+Tires/data=!4m7!3m6!1s0x88dd86bddc079e07:0x43861e77614d6d86!8m2!3d28.3259631!4d-81.4076949!16s%2Fg%2F11dxl8crsq!19sChIJB54H3L2G3YgRhm1NYXcehkM?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-15T13:17:40,0x88dd86bddc079e07:0x43861e77614d6d86
Smitty's Auto Repair Inc,(407) 846-6767,https://smittysautorepair.app/,,"2639 N Orange Blossom Trail, Kissimmee, FL 34744, United States",2639 N Orange Blossom Trail,Kissimmee,FL,34744,4.8,67,Auto repair shop,,,https://www.google.com/maps/place/Smitty%27s+Auto+Repair+Inc/data=!4m7!3m6!1s0x88dd8696f660894d:0x8e98fd53acd886df!8m2!3d28.3241614!4d-81.4030008!16s%2Fg%2F1hcb63mby!19sChIJTYlg9paG3YgR34bYrFP9mI4?authuser=0&hl=en&rclk=1,auto repair shop,Osceola County,county,FL,2026-07-23T10:10:07,0x88dd8696f660894d:0x8e98fd53acd886df
M & C Premium Mechanic CORP,(786) 586-0536,,,"8029 Sandy Cir, LaBelle, FL 33935, United States",8029 Sandy Cir,LaBelle,FL,33935,4.8,22,Auto market,,,https://www.google.com/maps/place/M+%26+C+Premium+Mechanic+CORP/data=!4m7!3m6!1s0x88db85afc71a66cd:0x597fba6de1c29b7a!8m2!3d26.767017!4d-81.361606!16s%2Fg%2F11z18gc379!19sChIJzWYax6-F24gRepvC4W26f1k?authuser=0&hl=en&rclk=1,auto repair shop,Hendry County,county,FL,2026-07-23T06:09:32,0x88db85afc71a66cd:0x597fba6de1c29b7a
Roger's Automotive Inc,(863) 675-0388,,,"911 Spratt Blvd, LaBelle, FL 33935, United States",911 Spratt Blvd,LaBelle,FL,33935,5.0,1,Auto repair shop,,,https://www.google.com/maps/place/Roger%27s+Automotive+Inc/data=!4m7!3m6!1s0x88db835e373adf07:0xa28d7eb546b87aa3!8m2!3d26.749171!4d-81.431263!16s%2Fg%2F1tcv27pp!19sChIJB986N16D24gRo3q4RrV-jaI?authuser=0&hl=en&rclk=1,auto repair shop,Hendry County,county,FL,2026-07-23T06:09:32,0x88db835e373adf07:0xa28d7eb546b87aa3
Goodyear Auto Service,(352) 751-1119,https://www.goodyear.com/en-us/goodyearautoservice,,"863 US-27, Lady Lake, FL 32159, United States",863 US-27,Lady Lake,FL,32159,4.4,198,Tire shop,,,https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x88e7c6d5bcda9355:0xf8e361954cd0e177!8m2!3d28.9347515!4d-81.9333033!16s%2Fg%2F1tf9tnjf!19sChIJVZPavNXG54gRd-HQTJVh4_g?authuser=0&hl=en&rclk=1,auto repair shop,Sumter County,county,FL,2026-07-23T11:59:40,0x88e7c6d5bcda9355:0xf8e361954cd0e177
NAPA Auto Parts - Automotive Parts And Equip,(386) 496-2345,https://www.napaonline.com/en/FL/Lake-Butler/store/24725?cid=pl_jobber_google_dac_24725_ao,,"675 SE 6th St, Lake Butler, FL 32054, United States",675 SE 6th St,Lake Butler,FL,32054,4.4,90,Auto parts store,,,https://www.google.com/maps/place/NAPA+Auto+Parts+-+Automotive+Parts+And+Equip/data=!4m7!3m6!1s0x88ef53db96dcf099:0x2e16b1e5d5c2e0cb!8m2!3d30.019005!4d-82.329716!16s%2Fg%2F12m981kmb!19sChIJmfDclttT74gRy-DC1eWxFi4?authuser=0&hl=en&rclk=1,auto repair shop,Union County,county,FL,2026-07-23T12:23:25,0x88ef53db96dcf099:0x2e16b1e5d5c2e0cb
Jiffy Lube,(386) 755-4400,https://www.jiffylube.com/locations/fl/lake-city/1832,,"1896 W US Hwy 90, Lake City, FL 32055, United States",1896 W US Hwy 90,Lake City,FL,32055,4.2,776,Oil change service,,,https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x88ef3a33e0b5acdf:0xc0d21c24b784d947!8m2!3d30.1793707!4d-82.6632642!16s%2Fg%2F1tfwfb2q!19sChIJ36y14DM674gRR9mEtyQc0sA?authuser=0&hl=en&rclk=1,auto repair shop,Lafayette County,county,FL,2026-07-15T11:41:13,0x88ef3a33e0b5acdf:0xc0d21c24b784d947
Lake City Auto Repair LLC,,,,"730 S Marion Ave, Lake City, FL 32025, United States",730 S Marion Ave,Lake City,FL,32025,4.7,26,Auto repair shop,,,https://www.google.com/maps/place/Lake+City+Auto+Repair+LLC/data=!4m7!3m6!1s0x88ef399cd50d852b:0x4bd61449a57061ab!8m2!3d30.1801269!4d-82.6371342!16s%2Fg%2F1tdwlbdx!19sChIJK4UN1Zw574gRq2FwpUkU1ks?authuser=0&hl=en&rclk=1,auto repair shop,Suwannee County,county,FL,2026-07-23T12:08:02,0x88ef399cd50d852b:0x4bd61449a57061ab
Pure Adrenaline Performance Inc,(386) 269-6592,https://pureadrenalineperformance.com/,,"10434 SW, SW County Rd 240, Lake City, FL 32024, United States","10434 SW, SW County Rd 240",Lake City,FL,32024,4.7,46,Auto repair shop,,,https://www.google.com/maps/place/Pure+Adrenaline+Performance+Inc/data=!4m7!3m6!1s0x88ef2f7c558362f5:0xf2e7f1cdbeaf2dc4!8m2!3d30.059122!4d-82.7662506!16s%2Fg%2F11frt4_v46!19sChIJ9WKDVXwv74gRxC2vvs3x5_I?authuser=0&hl=en&rclk=1,auto repair shop,Suwannee County,county,FL,2026-07-23T12:08:02,0x88ef2f7c558362f5:0xf2e7f1cdbeaf2dc4
"Wishes Auto Shop Repair, Inc.",(386) 754-0040,http://wishesauto.com/,,"1357 SE Baya Dr, Lake City, FL 32025, United States",1357 SE Baya Dr,Lake City,FL,32025,4.2,206,Auto body shop,,,"https://www.google.com/maps/place/Wishes+Auto+Shop+Repair,+Inc./data=!4m7!3m6!1s0x88ef390c685d7787:0xdec7a7b73df544ef!8m2!3d30.1827415!4d-82.6162062!16s%2Fg%2F1thvhs5f!19sChIJh3ddaAw574gR70T1Pbenx94?authuser=0&hl=en&rclk=1",auto repair shop,Suwannee County,county,FL,2026-07-23T12:08:02,0x88ef390c685d7787:0xdec7a7b73df544ef
Master Automotive Center Inc.,(561) 644-1292,https://masterautomotivefl.com/,,"849 15th St Ste 4, Lake Park, FL 33403, United States",849 15th St Ste 4,Lake Park,FL,33403,4.9,155,Auto repair shop,,,https://www.google.com/maps/place/Master+Automotive+Center+Inc./data=!4m7!3m6!1s0x88d8d5698b2cd38d:0x8baacd46201bdc68!8m2!3d26.8000258!4d-80.0821156!16s%2Fg%2F11b806ph8d!19sChIJjdMsi2nV2IgRaNwbIEbNqos?authuser=0&hl=en&rclk=1,auto repair shop,Palm Beach County,county,FL,2026-07-23T10:18:09,0x88d8d5698b2cd38d:0x8baacd46201bdc68
Restore Automotive Works,,,,"1408 N Killian Dr Ste 111, Lake Park, FL 33403, United States",1408 N Killian Dr Ste 111,Lake Park,FL,33403,4.2,36,Auto repair shop,,,https://www.google.com/maps/place/Restore+Automotive+Works/data=!4m7!3m6!1s0x88d8d5663b28c0d9:0x54337c23d03acf82!8m2!3d26.805144!4d-80.081706!16s%2Fg%2F11t15hz429!19sChIJ2cAoO2bV2IgRgs860CN8M1Q?authuser=0&hl=en&rclk=1,auto repair shop,Palm Beach County,county,FL,2026-07-15T13:24:42,0x88d8d5663b28c0d9:0x54337c23d03acf82
"Complete Auto Body of Lake Placid, Inc.",(863) 699-1331,https://www.completeautobodyinc.com/,,"1270 County Rd 621 E, Lake Placid, FL 33852, United States",1270 County Rd 621 E,Lake Placid,FL,33852,4.8,57,Auto body shop,,,"https://www.google.com/maps/place/Complete+Auto+Body+of+Lake+Placid,+Inc./data=!4m7!3m6!1s0x88dc42b9254c3857:0xcd55b80d6e30f6aa!8m2!3d27.2997823!4d-81.3241044!16s%2Fg%2F1tj2jq2n!19sChIJVzhMJblC3IgRqvYwbg24Vc0?authuser=0&hl=en&rclk=1",auto repair shop,Highlands County,county,FL,2026-07-23T06:22:35,0x88dc42b9254c3857:0xcd55b80d6e30f6aa
Lockhart Auto Care Inc,(863) 699-0440,,,"256 E Interlake Blvd, Lake Placid, FL 33852, United States",256 E Interlake Blvd,Lake Placid,FL,33852,4.3,133,Car repair and maintenance service,,,https://www.google.com/maps/place/Lockhart+Auto+Care+Inc/data=!4m7!3m6!1s0x88dc5d684aa2ec63:0x7355cf169e90471c!8m2!3d27.2969782!4d-81.3633835!16s%2Fg%2F1tfrn48w!19sChIJY-yiSmhd3IgRHEeQnhbPVXM?authuser=0&hl=en&rclk=1,auto repair shop,Glades County,county,FL,2026-07-23T05:48:48,0x88dc5d684aa2ec63:0x7355cf169e90471c
G & S Auto Repair Shop Inc,(561) 493-0060,,,"1231 N Dixie Hwy, Lake Worth Beach, FL 33460, United States",1231 N Dixie Hwy,Lake Worth Beach,FL,33460,4.8,139,Auto repair shop,,,https://www.google.com/maps/place/G+%26+S+Auto+Repair+Shop+Inc/data=!4m7!3m6!1s0x88d8d82b8fd19fd5:0x7e108e8399dd52b8!8m2!3d26.6310099!4d-80.0569235!16s%2Fg%2F1w0h89bm!19sChIJ1Z_RjyvY2IgRuFLdmYOOEH4?authuser=0&hl=en&rclk=1,auto repair shop,Palm Beach County,county,FL,2026-07-23T10:18:09,0x88d8d82b8fd19fd5:0x7e108e8399dd52b8
Palm Beach Auto Repair Inc,(561) 585-3747,,,"1520 S Dixie Hwy, Lake Worth Beach, FL 33460, United States",1520 S Dixie Hwy,Lake Worth Beach,FL,33460,3.0,2,Auto repair shop,,,https://www.google.com/maps/place/Palm+Beach+Auto+Repair+Inc/data=!4m7!3m6!1s0x88d8d8533db3eec5:0x2bc4dbb0d8b86aee!8m2!3d26.5971641!4d-80.0546885!16s%2Fg%2F1tgn5jk2!19sChIJxe6zPVPY2IgR7mq42LDbxCs?authuser=0&hl=en&rclk=1,auto repair shop,Palm Beach County,county,FL,2026-07-15T13:24:42,0x88d8d8533db3eec5:0x2bc4dbb0d8b86aee
Pman Automotive Repair Inc,(561) 762-5701,,,"1106 6th Ave N Unit 17, Lake Worth Beach, FL 33460, United States",1106 6th Ave N Unit 17,Lake Worth Beach,FL,33460,4.1,58,Auto repair shop,,,https://www.google.com/maps/place/Pman+Automotive+Repair+Inc/data=!4m7!3m6!1s0x88d8d63ed99ecfa3:0xc644e9bd775611!8m2!3d26.6221626!4d-80.059531!16s%2Fg%2F1tnmsj50!19sChIJo8-e2T7W2IgREVZ3velExgA?authuser=0&hl=en&rclk=1,auto repair shop,Palm Beach County,county,FL,2026-07-15T13:24:42,0x88d8d63ed99ecfa3:0xc644e9bd775611
Carr's Automotive Service Inc,(863) 646-4417,https://carrsautomotiveservice.com/about,,"5533 Old Rd 37, Lakeland, FL 33811, United States",5533 Old Rd 37,Lakeland,FL,33811,4.2,112,Auto repair shop,,,https://www.google.com/maps/place/Carr%27s+Automotive+Service+Inc/data=!4m7!3m6!1s0x88dd3be717981a9b:0xfe31e9cedc1d399a!8m2!3d27.9641284!4d-81.9735712!16s%2Fg%2F1tywyrmy!19sChIJmxqYF-c73YgRmjkd3M7pMf4?authuser=0&hl=en&rclk=1,auto repair shop,Polk County,county,FL,2026-07-23T10:40:27,0x88dd3be717981a9b:0xfe31e9cedc1d399a
Firestone Complete Auto Care,(863) 279-4146,https://www.firestonecompleteautocare.com/florida/lakeland/3940-us-hwy-98-n/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,"3940 US Hwy 98 N, Lakeland, FL 33809, United States",3940 US Hwy 98 N,Lakeland,FL,33809,4.2,573,Tire shop,,,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8869094410177ed5:0xac4a49e3fa0ea2eb!8m2!3d28.0928521!4d-81.9754273!16s%2Fg%2F1vljh212!19sChIJ1X4XEEQJaYgR66IO-uNJSqw?authuser=0&hl=en&rclk=1,auto repair shop,Polk County,county,FL,2026-07-15T13:46:10,0x8869094410177ed5:0xac4a49e3fa0ea2eb
Lakeland Auto Service inc.,(863) 687-9800,https://www.facebook.com/Lakelandautoservice/,,"1323 W Memorial Blvd, Lakeland, FL 33815, United States",1323 W Memorial Blvd,Lakeland,FL,33815,4.1,88,Auto repair shop,,,https://www.google.com/maps/place/Lakeland+Auto+Service+inc./data=!4m7!3m6!1s0x88dd389844532a25:0x493a0e2f3b6acdd5!8m2!3d28.0551827!4d-81.9771685!16s%2Fg%2F1trvm7f9!19sChIJJSpTRJg43YgR1c1qOy8OOkk?authuser=0&hl=en&rclk=1,auto repair shop,Polk County,county,FL,2026-07-23T10:40:27,0x88dd389844532a25:0x493a0e2f3b6acdd5
"Maurice's Auto Body, Inc.",(863) 647-3143,https://www.mauricesautobody.com/,,"2940 Drane Field Rd, Lakeland, FL 33811, United States",2940 Drane Field Rd,Lakeland,FL,33811,4.5,545,Auto body shop,,,"https://www.google.com/maps/place/Maurice%27s+Auto+Body,+Inc./data=!4m7!3m6!1s0x88dd39987ac0ce6d:0x775590601d3c1fcb!8m2!3d27.9962054!4d-82.0059134!16s%2Fg%2F11clyh1rs7!19sChIJbc7Aepg53YgRyx88HWCQVXc?authuser=0&hl=en&rclk=1",auto repair shop,Polk County,county,FL,2026-07-23T10:40:27,0x88dd39987ac0ce6d:0x775590601d3c1fcb
Midas,(863) 797-4593,https://www.midas.com/store/fl/lakeland/3250-south-florida-avenue-33803/?shopnum=3173&utm_source=google&utm_medium=organic&utm_campaign=gbp,,"3250 Florida Ave S, Lakeland, FL 33803, United States",3250 Florida Ave S,Lakeland,FL,33803,4.6,811,Auto repair shop,,,https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x88dd393277e0f03b:0xbe44710b237625a9!8m2!3d28.003784!4d-81.9566089!16s%2Fg%2F1td_5_d_!19sChIJO_DgdzI53YgRqSV2IwtxRL4?authuser=0&hl=en&rclk=1,auto repair shop,Polk County,county,FL,2026-07-15T13:46:10,0x88dd393277e0f03b:0xbe44710b237625a9
Pep Boys Auto Service & Tires,(863) 225-4185,https://www.pepboys.com/stores/fl/lakeland/4405-us-hwy-98-n?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,"4405 US Hwy 98 N, Lakeland, FL 33809, United States",4405 US Hwy 98 N,Lakeland,FL,33809,4.4,1224,Tire shop,,,https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x88dd473d2a10c307:0x51083ca8242d554b!8m2!3d28.0991213!4d-81.9725224!16s%2Fg%2F1tmbwy67!19sChIJB8MQKj1H3YgRS1UtJKg8CFE?authuser=0&hl=en&rclk=1,auto repair shop,Polk County,county,FL,2026-07-23T10:40:27,0x88dd473d2a10c307:0x51083ca8242d554b
"Service On Site of Central Florida, Inc.",(863) 668-9005,,,"3135 US-92, Lakeland, FL 33801, United States",3135 US-92,Lakeland,FL,33801,4.5,8,Truck repair shop,,,"https://www.google.com/maps/place/Service+On+Site+of+Central+Florida,+Inc./data=!4m7!3m6!1s0x88dd3f9ad8c63e71:0x5cbdb5ec455e398b!8m2!3d28.0469378!4d-81.8982053!16s%2Fg%2F1thpxn2q!19sChIJcT7G2Jo_3YgRizleRey1vVw?authuser=0&hl=en&rclk=1",auto repair shop,Polk County,county,FL,2026-07-15T13:46:10,0x88dd3f9ad8c63e71:0x5cbdb5ec455e398b
Meineke Car Care Center,(813) 527-0006,https://www.meineke.com/locations/fl/land-o-lakes-2473/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,,"2632 Land O' Lakes Blvd, Land O' Lakes, FL 34639, United States",2632 Land O' Lakes Blvd,Land O' Lakes,FL,34639,4.7,1144,Auto repair shop,,,https://www.google.com/maps/place/Meineke+Car+Care+Center/data=!4m7!3m6!1s0x88c2bbfab246969b:0xd078c4f1b70a7358!8m2!3d28.1961684!4d-82.4642263!16s%2Fg%2F1q67wc1r4!19sChIJm5ZGsvq7wogRWHMKt_HEeNA?authuser=0&hl=en&rclk=1,auto repair shop,Pasco County,county,FL,2026-07-23T10:25:48,0x88c2bbfab246969b:0xd078c4f1b70a7358
Largo Auto Care & Tire Inc,(727) 532-6778,,,"9485 Ulmerton Rd, Largo, FL 33771, United States",9485 Ulmerton Rd,Largo,FL,33771,4.8,150,Auto repair shop,,,https://www.google.com/maps/place/Largo+Auto+Care+%26+Tire+Inc/data=!4m7!3m6!1s0x88c2faf249d44659:0x70fd6719d2b5a2!8m2!3d27.8951228!4d-82.770393!16s%2Fg%2F11b75kfm9g!19sChIJWUbUSfL6wogRorXSGWf9cAA?authuser=0&hl=en&rclk=1,auto repair shop,Pinellas County,county,FL,2026-07-23T10:32:55,0x88c2faf249d44659:0x70fd6719d2b5a2
Hampton's Auto Services Inc,(352) 728-3334,,,"2323 S 14th St #1, Leesburg, FL 34748, United States",2323 S 14th St #1,Leesburg,FL,34748,4.8,268,Auto repair shop,,,https://www.google.com/maps/place/Hampton%27s+Auto+Services+Inc/data=!4m7!3m6!1s0x88e7eaeaadfec819:0x3b281fde448a7e8!8m2!3d28.7785316!4d-81.8882449!16s%2Fg%2F1tj6vnfy!19sChIJGcj-rerq54gR6KdI5P2BsgM?authuser=0&hl=en&rclk=1,auto repair shop,Sumter County,county,FL,2026-07-23T11:59:40,0x88e7eaeaadfec819:0x3b281fde448a7e8
Pep Boys Auto Service & Tires,(352) 460-1955,https://www.pepboys.com/stores/fl/leesburg/10209-highway-441?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,"10209 US-441, Leesburg, FL 34788, United States",10209 US-441,Leesburg,FL,34788,4.5,545,Tire shop,,,https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x88e7be864a116063:0x9e1d66132ad6a0bd!8m2!3d28.823881!4d-81.787516!16s%2Fg%2F1vmr2601!19sChIJY2ARSoa-54gRvaDWKhNmHZ4?authuser=0&hl=en&rclk=1,auto repair shop,Lake County,county,FL,2026-07-15T11:47:28,0x88e7be864a116063:0x9e1d66132ad6a0bd
Reynolds Automotive & Diesel Services Inc,(352) 303-8331,https://reynoldsautomotivedieselserviceinc.com/,,"736 Carpenter Ave, Leesburg, FL 34748, United States",736 Carpenter Ave,Leesburg,FL,34748,4.7,75,Diesel engine repair service,,,https://www.google.com/maps/place/Reynolds+Automotive+%26+Diesel+Services+Inc/data=!4m7!3m6!1s0x88e7c1da168f198f:0xdf6d8731bcbab455!8m2!3d28.803935!4d-81.8896557!16s%2Fg%2F11h229746d!19sChIJjxmPFtrB54gRVbS6vDGHbd8?authuser=0&hl=en&rclk=1,auto repair shop,Sumter County,county,FL,2026-07-15T14:34:28,0x88e7c1da168f198f:0xdf6d8731bcbab455
Alpha Auto Services Inc.,(239) 785-0925,https://alphaautoservicesinc.com/,,"1810 Floyd Ave S, Lehigh Acres, FL 33976, United States",1810 Floyd Ave S,Lehigh Acres,FL,33976,4.7,123,Auto repair shop,,,https://www.google.com/maps/place/Alpha+Auto+Services+Inc./data=!4m7!3m6!1s0x88db6d6ac351877b:0x862de882e0f2650d!8m2!3d26.5942842!4d-81.712!16s%2Fg%2F11t6h57xp9!19sChIJe4dRw2pt24gRDWXy4ILoLYY?authuser=0&hl=en&rclk=1,auto repair shop,Lee County,county,FL,2026-07-23T07:10:12,0x88db6d6ac351877b:0x862de882e0f2650d
"Express Auto Repair,inc",(239) 369-2886,,,"1335 Homestead Rd N, Lehigh Acres, FL 33936, United States",1335 Homestead Rd N,Lehigh Acres,FL,33936,4.3,38,Auto repair shop,,,"https://www.google.com/maps/place/Express+Auto+Repair,inc/data=!4m7!3m6!1s0x88db7251f72ec0a1:0x81e99d70ac3b99e9!8m2!3d26.6092131!4d-81.6534708!16s%2Fg%2F12605_t8t!19sChIJocAu91Fy24gR6Zk7rHCd6YE?authuser=0&hl=en&rclk=1",auto repair shop,Glades County,county,FL,2026-07-23T05:48:48,0x88db7251f72ec0a1:0x81e99d70ac3b99e9
M & M Automotive & Diagnostic Inc.,(239) 369-7020,,,"109 Gretchen Ave S #2002, Lehigh Acres, FL 33973, United States",109 Gretchen Ave S #2002,Lehigh Acres,FL,33973,4.5,36,Auto repair shop,,,https://www.google.com/maps/place/M+%26+M+Automotive+%26+Diagnostic+Inc./data=!4m7!3m6!1s0x88db6da2ef85cde1:0x9f53c8decc32a087!8m2!3d26.6122985!4d-81.7148192!16s%2Fg%2F1thqbnqs!19sChIJ4c2F76Jt24gRh6AyzN7IU58?authuser=0&hl=en&rclk=1,auto repair shop,Glades County,county,FL,2026-07-23T05:48:48,0x88db6da2ef85cde1:0x9f53c8decc32a087
The Professional Auto Mechanic inc,(239) 369-6151,http://www.professionalautomechanic.com/,,"3305 Lee Blvd #1310, Lehigh Acres, FL 33971, United States",3305 Lee Blvd #1310,Lehigh Acres,FL,33971,4.6,124,Auto repair shop,,,https://www.google.com/maps/place/The+Professional+Auto+Mechanic+inc/data=!4m7!3m6!1s0x88db727140154f8d:0x4543f52d00e5aedf!8m2!3d26.6168392!4d-81.6844403!16s%2Fg%2F1wk6_k_w!19sChIJjU8VQHFy24gR367lAC31Q0U?authuser=0&hl=en&rclk=1,auto repair shop,Glades County,county,FL,2026-07-23T05:48:48,0x88db727140154f8d:0x4543f52d00e5aedf
